epoch,loss,accuracy,val_loss,val_accuracy,lr
1,3.000074427861434,0.10120481927710843,3.2853688853127614,0.09623964308476737,0.0009984740801978985
2,2.660629730958205,0.17025602409638554,4.157014676502773,0.036966220522625874,0.0009939057285945933
3,2.2957243506725016,0.254894578313253,2.7361140932355608,0.23135755258126195,0.00098632311059685
4,1.809894350858835,0.4058734939759036,2.3024334566933766,0.39260675589547483,0.0009757729755661011
5,1.3768963126035838,0.5411897590361445,2.691307170050485,0.3027405991077119,0.000962320368593087
6,1.1481206623407512,0.6248493975903614,1.8273716483797346,0.6003824091778203,0.0009460482294732421
7,0.8731496465893892,0.7156626506024096,1.580041493688311,0.7297641810070108,0.0009270568813552756
8,0.5859268347804363,0.8083584337349398,1.716949769428798,0.6851497769279796,0.000905463412215599
9,0.6451880284226857,0.8159638554216867,1.6209183590752738,0.7291268323773104,0.0008814009529720154
10,0.30341333924577785,0.9004518072289157,1.5853335857391357,0.7858508604206501,0.000855017856687341
11,0.45712074623084986,0.8711596385542169,1.5420515877859933,0.7565328234544296,0.0008264767839234411
12,0.5947339561982796,0.8472138554216867,1.6171925408499581,0.804333970681963,0.0007959536998847742
13,0.39645699669535345,0.8881777108433735,1.7476797614778792,0.7852135117909497,0.0007636367895343947
14,0.4190051438860022,0.8929216867469879,1.4614171641213554,0.851497769279796,0.0007297252973710757
15,0.31670543358016473,0.9203313253012049,1.6316591841833932,0.8260038240917782,0.0006944282990207195
16,0.2948163908977921,0.9270331325301204,1.508449912071228,0.8393881453154876,0.000657963412215599
17,0.2638842015383908,0.9406626506024096,1.5096155745642525,0.8776290630975143,0.0006205554551086733
18,0.276631824618492,0.9373493975903614,1.5487610612596785,0.8444869343530912,0.0005824350601949143
19,0.37448003576495326,0.918222891566265,1.4872969048363822,0.8667941363926067,0.0005438372523852833
20,0.24182986072264612,0.9410391566265061,1.5722897733960832,0.8655194391332058,0.000505
21,0.26541930167541766,0.9465361445783133,1.5150798048291887,0.8667941363926067,0.0004661627476147168
22,0.12766604640413648,0.9762801204819277,1.5689697095326014,0.8731676226896112,0.0004275649398050859
23,0.1679815563480728,0.9672439759036144,1.5646586588450841,0.8795411089866156,0.0003894445448913269
24,0.25113951726458394,0.9465361445783133,1.4759494066238403,0.882727852135118,0.0003520365877844011
25,0.3818428259378729,0.9153614457831325,1.4790014369147164,0.8884639898024219,0.0003155717009792806
26,0.22840739894532958,0.9410391566265061,1.501384939466204,0.8820905035054175,0.0002802747026289244
27,0.2410534496526592,0.951882530120482,1.5027152299880981,0.8910133843212237,0.0002463632104656054
28,0.15873601875500754,0.9618222891566265,1.5149146829332625,0.8795411089866156,0.00021404630011522585
29,0.14009290432575375,0.9729668674698795,1.5267281872885567,0.8910133843212237,0.00018352321607655915
30,0.23040799405694437,0.9489457831325301,1.4936818054744176,0.8910133843212237,0.000154982143312659
31,0.27875585527195096,0.9448795180722892,1.4528826815741402,0.8954748247291269,0.0001285990470279847
32,0.22270241914800584,0.9615963855421686,1.477996826171875,0.8922880815806246,0.00010453658778440107
33,0.33411040083200744,0.9130271084337349,1.4811135700770788,0.892925430210325,8.294311864472437e-05
34,0.24656147103926812,0.9390813253012048,1.47571747643607,0.8961121733588273,6.395177052675794e-05
35,0.3048214127909607,0.9213855421686747,1.469173857143947,0.9012109623964308,4.7679631406913064e-05
36,0.17625214009268136,0.9646084337349398,1.4730949572154455,0.9005736137667304,3.4227024433899005e-05
37,0.1577988247131893,0.9701807228915663,1.4724242346627372,0.9012109623964308,2.3676889403150105e-05
38,0.18216763815144077,0.9625753012048193,1.471791080066136,0.8992989165073295,1.609427140540686e-05
39,0.3371862896243468,0.9243222891566265,1.4690908704485213,0.8986615678776291,1.1525919802101659e-05
40,0.13268786304307958,0.9805722891566265,1.459954363959176,0.89993626513703,0.001
