epoch,loss,accuracy,val_loss,val_accuracy,lr
1,2.9805293129040646,0.10835843373493977,3.2362590176718578,0.07202039515615041,0.0009984740801978985
2,2.6506367921829224,0.17537650602409638,3.783631835665022,0.07265774378585087,0.0009939057285945933
3,2.18740523319978,0.29826807228915664,2.7233337334224155,0.24537922243467178,0.00098632311059685
4,1.6227698211486523,0.4618222891566265,2.669525623321533,0.24792861695347354,0.0009757729755661011
5,1.3723494697075624,0.5575301204819277,2.098853145326887,0.4684512428298279,0.000962320368593087
6,1.0037170568337808,0.6831325301204819,2.024542144366673,0.5073295092415552,0.0009460482294732421
7,0.7353192860117326,0.7684487951807228,1.6487597737993513,0.7125557680050988,0.0009270568813552756
8,0.6753588195603627,0.798117469879518,1.7081316028322493,0.6998087954110899,0.000905463412215599
9,0.5319234946599374,0.8371987951807229,1.642495104244777,0.7214786488209051,0.0008814009529720154
10,0.4558074250817299,0.8661897590361446,1.534509335245405,0.8017845761631612,0.000855017856687341
11,0.5261711312028078,0.8543674698795181,1.7561781576701574,0.7839388145315488,0.0008264767839234411
12,0.36890296895916647,0.8926957831325302,1.522509012903486,0.8349267049075845,0.0007959536998847742
13,0.26086395821319175,0.9298945783132531,1.5338014364242554,0.811344805608668,0.0007636367895343947
14,0.27678709749418956,0.9254518072289156,1.5459774391991752,0.8527724665391969,0.0007297252973710757
15,0.3231086044285733,0.9265813253012049,1.5638698509761266,0.8145315487571702,0.0006944282990207195
16,0.20866520502246344,0.9532379518072289,1.6680080890655518,0.8521351179094965,0.000657963412215599
17,0.26493366322336864,0.9440512048192771,1.5373825856617518,0.8413001912045889,0.0006205554551086733
18,0.33149082426769805,0.9211596385542169,1.576081497328622,0.8597833014659019,0.0005824350601949143
19,0.33314340781921953,0.936671686746988,1.4967050211770194,0.8629700446144041,0.0005438372523852833
20,0.24574066802429465,0.9333584337349398,1.536177362714495,0.8712555768005099,0.000505
21,0.2043768883897708,0.9564006024096385,1.5393193449292863,0.8738049713193117,0.0004661627476147168
22,0.22662435604545933,0.9505271084337349,1.551984395299639,0.8648820905035054,0.0004275649398050859
23,0.20115727808577225,0.9557981927710844,1.4596220765795027,0.8814531548757171,0.0003894445448913269
24,0.15892012720444024,0.9677710843373494,1.5111480610711234,0.8769917144678139,0.0003520365877844011
25,0.1608491913558772,0.9732680722891566,1.486388121332441,0.8769917144678139,0.0003155717009792806
26,0.17583419813308865,0.9721385542168675,1.4565434455871582,0.892925430210325,0.0002802747026289244
27,0.10201557560223871,0.9849397590361446,1.6072876453399658,0.8808158062460165,0.0002463632104656054
28,0.1005010676520984,0.9883283132530121,1.5468578849520003,0.8865519439133206,0.00021404630011522585
29,0.19588677790195036,0.9560993975903614,1.4859843935285295,0.8916507329509241,0.00018352321607655915
30,0.2002467631671327,0.9613704819277108,1.547849450792585,0.89993626513703,0.000154982143312659
31,0.2401029082830064,0.9508283132530121,1.4376073053904943,0.8878266411727215,0.0001285990470279847
32,0.22922934812511533,0.959262048192771,1.484401753970555,0.8954748247291269,0.00010453658778440107
33,0.2562585941878541,0.9367469879518072,1.448086244719369,0.8967495219885278,8.294311864472437e-05
34,0.30826598320541404,0.9269578313253012,1.476887685911996,0.8980242192479286,6.395177052675794e-05
35,0.21947441292846073,0.95625,1.4570211512701852,0.8961121733588273,4.7679631406913064e-05
36,0.2642652765364171,0.9461596385542169,1.4474311896732874,0.8954748247291269,3.4227024433899005e-05
37,0.2447932272334583,0.9467620481927711,1.4260860000337874,0.8910133843212237,2.3676889403150105e-05
38,0.300080931640248,0.9287650602409638,1.4259829350880213,0.8961121733588273,1.609427140540686e-05
39,0.09742857457828134,0.9837349397590361,1.4419498954500471,0.8986615678776291,1.1525919802101659e-05
40,0.2105572930393884,0.9619728915662651,1.4532582419259208,0.8967495219885278,0.001
41,0.2883073899697942,0.936144578313253,1.465534278324672,0.8591459528362014,0.000999618372939158
42,0.355164439489062,0.9215361445783132,1.5772525923592704,0.8298279158699808,0.0009984740801978985
43,0.4401586852394618,0.89375,1.5563971826008387,0.8253664754620778,0.0009965688861926887
