epoch,loss,accuracy,val_loss,val_accuracy,lr
1,2.942613179867084,0.11370481927710843,3.0520167350769043,0.11727214786488209,0.0009984740801978985
2,2.6036314918444705,0.188855421686747,3.280653476715088,0.1312938177182919,0.0009939057285945933
3,2.340218952068916,0.2671686746987952,2.7930121421813965,0.21032504780114722,0.00098632311059685
4,1.7918259042959948,0.4118222891566265,2.4647771290370395,0.33078393881453155,0.0009757729755661011
5,1.3187932738891015,0.5431475903614458,2.0719756398882185,0.4964945825366475,0.000962320368593087
6,1.0770445420191839,0.6493975903614457,1.7769942453929357,0.6207775653282346,0.0009460482294732421
7,0.7561696899624971,0.7477409638554217,1.9670705454690116,0.5640535372848948,0.0009270568813552756
8,0.7445109182825456,0.7747740963855422,1.6211191075188773,0.734225621414914,0.000905463412215599
9,0.48617129772901535,0.8499246987951807,1.7676929235458374,0.6896112173358827,0.0008814009529720154
10,0.4080450569207852,0.8774849397590362,1.7868731021881104,0.7125557680050988,0.000855017856687341
11,0.4841010643599125,0.866039156626506,1.6174223593303136,0.7954110898661568,0.0008264767839234411
12,0.3931395517518887,0.902183734939759,1.5473299196788244,0.8119821542383684,0.0007959536998847742
13,0.36581014497922015,0.8995481927710843,1.6528541530881609,0.8087954110898662,0.0007636367895343947
14,0.49549855213039196,0.8832078313253012,1.6239336729049683,0.7896749521988528,0.0007297252973710757
15,0.26490100673758066,0.9356927710843373,1.597661324909755,0.8362014021669854,0.0006944282990207195
16,0.32644895636118376,0.9264307228915662,1.5339617558888026,0.8527724665391969,0.000657963412215599
17,0.28015566087112975,0.9353915662650603,1.5772677659988403,0.8502230720203952,0.0006205554551086733
18,0.30877866452703107,0.9306475903614457,1.5430913482393538,0.8362014021669854,0.0005824350601949143
19,0.2841823796311823,0.9362198795180723,1.5207970142364502,0.8693435309114086,0.0005438372523852833
20,0.21914341903399104,0.9530873493975903,1.6285787650517054,0.864244741873805,0.000505
21,0.21849266674297935,0.9537650602409639,1.6357382025037492,0.8750796685787126,0.0004661627476147168
22,0.20787005790043622,0.9481174698795181,1.537567479269845,0.8680688336520076,0.0004275649398050859
23,0.2550989840125952,0.9452560240963855,1.549909574644906,0.8636073932441045,0.0003894445448913269
24,0.30985996176381236,0.9314759036144579,1.5712401185716902,0.882727852135118,0.0003520365877844011
25,0.30235614678195605,0.930421686746988,1.5499856642314367,0.8795411089866156,0.0003155717009792806
26,0.06372293969168542,0.9916415662650603,1.6096522978373937,0.8814531548757171,0.0002802747026289244
27,0.19300828534715736,0.9539909638554217,1.4814382110323225,0.8782664117272148,0.0002463632104656054
28,0.24850706758801466,0.9472138554216868,1.4821600232805525,0.8865519439133206,0.00021404630011522585
29,0.2780881046156327,0.9335090361445784,1.5538302319390433,0.8782664117272148,0.00018352321607655915
30,0.3438724990678915,0.9178463855421687,1.505752750805446,0.8846398980242193,0.000154982143312659
31,0.278962635076963,0.9368222891566265,1.5046796798706055,0.882727852135118,0.0001285990470279847
32,0.26205838217776123,0.9426204819277109,1.454046334539141,0.8833652007648184,0.00010453658778440107
33,0.14768522986112378,0.9723644578313253,1.4955512285232544,0.8846398980242193,8.294311864472437e-05
34,0.1764715958292632,0.9607680722891566,1.5008218118122645,0.8884639898024219,6.395177052675794e-05
35,0.15883499058187367,0.9716867469879518,1.5092700549534388,0.8840025493945188,4.7679631406913064e-05
36,0.12429929194667448,0.9773343373493976,1.5188040392739433,0.8859145952836202,3.4227024433899005e-05
37,0.18038195005367294,0.963027108433735,1.4761293615613664,0.8903760356915232,2.3676889403150105e-05
38,0.18392505900835834,0.9649096385542169,1.4847935267857142,0.8910133843212237,1.609427140540686e-05
39,0.16741708739293523,0.9676957831325301,1.4756974152156286,0.8903760356915232,1.1525919802101659e-05
40,0.23983032562402792,0.9487198795180722,1.4805714232581002,0.8891013384321224,0.001
41,0.2994051771148896,0.9323795180722891,1.5232345036097936,0.8572339069471001,0.000999618372939158
42,0.38868776178703857,0.907078313253012,1.5742897817066737,0.8221797323135756,0.0009984740801978985
43,0.39704759103747517,0.9046686746987952,1.5159832239151,0.8661567877629063,0.0009965688861926887
44,0.33182655167407715,0.9060240963855422,1.5718623740332467,0.8540471637985978,0.0009939057285945933
45,0.2248140431653995,0.9431475903614458,1.5750051736831665,0.8610579987253028,0.0009904887137995992
46,0.3117720244380717,0.9302710843373494,1.53110705103193,0.8508604206500956,0.00098632311059685
47,0.23214176579271084,0.9460090361445783,1.541893448148455,0.8502230720203952,0.0009814153420445552
48,0.14947507646866143,0.9670180722891566,1.7107717650277274,0.8419375398342893,0.0009757729755661011
49,0.2596021828134186,0.9382530120481928,1.4360288892473494,0.8776290630975143,0.0009694047112816297
50,0.1561959276889236,0.9661897590361446,1.6388528517314367,0.868706182281708,0.000962320368593087
51,0.2223490493443723,0.9496987951807229,1.6609420606068201,0.8763543658381134,0.0009545308710434153
52,0.3894018939194771,0.9100150602409639,1.5119153261184692,0.8725302740599108,0.0009460482294732421
53,0.15783381894624865,0.9686746987951808,1.4976600408554077,0.8916507329509241,0.0009368855235010347
54,0.22729510695745164,0.9438253012048192,1.4812312296458654,0.8910133843212237,0.0009270568813552756
55,0.2301088038366288,0.9560993975903614,1.544000472341265,0.8891013384321224,0.0009165774580897599
56,0.17057682404545352,0.9554969879518073,1.5647355488368444,0.8897386870618228,0.000905463412215599
57,0.23446294111468327,0.939683734939759,1.515927450997489,0.8846398980242193,0.0008937318807859687
58,0.2400830018405731,0.9404367469879518,1.5655704055513655,0.882727852135118,0.0008814009529720154
59,0.20450921604732195,0.9595632530120481,1.5672481570925032,0.8992989165073295,0.0008684896421706644
60,0.14452144456131813,0.9756777108433735,1.5279817240578788,0.8865519439133206,0.000855017856687341
61,0.2036042799680637,0.9614457831325302,1.4161545208522253,0.8986615678776291,0.0008410063690388063
62,0.1435588773971316,0.975828313253012,1.5220648390906197,0.9050350541746335,0.0008264767839234411
63,0.1753038933294682,0.9651355421686747,1.4630348682403564,0.882727852135118,0.0008114515049083679
64,0.14970160397038293,0.9667921686746987,1.5139038222176688,0.8903760356915232,0.0007959536998847742
65,0.19910907852821624,0.9618975903614457,1.4874275582177299,0.8986615678776291,0.0007800072653447031
66,0.1879048276728449,0.9654367469879518,1.3998070103781564,0.9075844486934354,0.0007636367895343947
67,0.08409981075741459,0.9895331325301204,1.6098566225596838,0.894200127469726,0.0007468675145409927
68,0.11988622370252135,0.9783885542168674,1.5053846154894148,0.9082217973231358,0.0007297252973710757
69,0.2551657677037068,0.9428463855421687,1.4718174423490251,0.9024856596558317,0.000712236570081027
70,0.14583751046134588,0.9752259036144578,1.492739132472447,0.8980242192479286,0.0006944282990207195
71,0.14730185204713891,0.9703313253012048,1.4699379205703735,0.9063097514340345,0.000676327943253359
72,0.11099467293444412,0.979894578313253,1.4555905205862862,0.9031230082855322,0.000657963412215599
73,0.14629617073492576,0.9663403614457832,1.4249588251113892,0.89993626513703,0.0006393630226832118
74,0.17605013338078818,0.9642319277108434,1.4374120916639055,0.9088591459528362,0.0006205554551086733
75,0.1722157285683072,0.9615210843373494,1.5335181440625871,0.8980242192479286,0.0006015697093979835
76,0.1590336021729924,0.9672439759036144,1.382571509906224,0.9133205863607393,0.0005824350601949143
77,0.11597632120985789,0.9800451807228916,1.4413439886910575,0.9075844486934354,0.0005631810117416298
78,0.08196762980850718,0.9920180722891566,1.4206534283501762,0.9120458891013384,0.0005438372523852833
79,0.228235265535589,0.949472891566265,1.3806767633983068,0.8846398980242193,0.000524433608800739
80,0.20211097532592248,0.9457831325301205,1.453539184161595,0.9056724028043339,0.000505
81,0.16373674342713246,0.9691265060240963,1.40647634438106,0.9101338432122371,0.0004855663911992612
82,0.11282742828468774,0.9797439759036145,1.3712965420314245,0.9120458891013384,0.0004661627476147168
83,0.22668342012688159,0.9521084337349398,1.4852025849478585,0.9024856596558317,0.00044681898825837046
84,0.10637087248659764,0.9814006024096386,1.3737891912460327,0.917144678138942,0.0004275649398050859
85,0.14797299656605062,0.9740210843373494,1.3611756903784615,0.9165073295092415,0.00040843029060201656
