epoch,loss,accuracy,val_loss,val_accuracy,lr
88,0.15743430208252823,0.9416746346127578,1.3154536998271942,0.8489483747609943,0.000125
89,0.17835319116711618,0.9359377134271274,1.2340700376033782,0.8476736775015934,0.000125
90,0.15082767754793167,0.943450348313072,1.295013688802719,0.847036328871893,0.000125
91,0.1832244048623935,0.9359377134271274,1.2933950483798982,0.851497769279796,0.000125
92,0.169260466552299,0.9321130993033738,1.220150612592697,0.8502230720203952,0.000125
93,0.15563764814287423,0.9382598005736921,1.2530559527873992,0.8489483747609943,0.000125
94,0.16169999139788357,0.9415380412511952,1.273907710313797,0.8483110261312938,6.25e-05
95,0.16450310712275298,0.9435869416746346,1.2351682460308075,0.851497769279796,6.25e-05
96,0.18000676502352175,0.937576833765879,1.2361544013023376,0.8483110261312938,6.25e-05
97,0.14322658297808274,0.9452260620133861,1.2663953614234924,0.8527724665391969,6.25e-05
98,0.16254914791687675,0.9416746346127578,1.2452276945114136,0.8540471637985978,6.25e-05
99,0.16019345039258834,0.9416746346127578,1.2785355269908905,0.8502230720203952,6.25e-05
100,0.14857711200804813,0.944543095205573,1.2910431480407716,0.8476736775015934,6.25e-05
101,0.14657478400546572,0.9441333151208852,1.3083670771121978,0.8495857233906947,6.25e-05
102,0.18385478902770125,0.9409916678049447,1.3005374109745025,0.8521351179094965,6.25e-05
103,0.1641257556884185,0.9431771615899467,1.3137597918510437,0.8463989802421925,6.25e-05
104,0.15087921821876712,0.9454992487365114,1.2883882987499238,0.8463989802421925,6.25e-05
105,0.15528276883389638,0.9389427673815053,1.326295794248581,0.8483110261312938,6.25e-05
106,0.16257747829608296,0.9420844146974457,1.2941442656517028,0.8476736775015934,3.125e-05
107,0.14623494193605754,0.9461822155443246,1.3616959023475648,0.8502230720203952,3.125e-05
108,0.14156436712845513,0.9483677093293266,1.3398957347869873,0.8540471637985978,3.125e-05
109,0.1549953239767448,0.9450894686518235,1.3200208246707916,0.8489483747609943,3.125e-05
110,0.16313921822154004,0.9416746346127578,1.3145926976203919,0.8489483747609943,3.125e-05
111,0.15503629504338554,0.9444065018440104,1.3535589146614075,0.8534098151688974,3.125e-05
112,0.13515712149117304,0.9491872694987024,1.3634407603740692,0.8483110261312938,3.125e-05
113,0.14390684549251329,0.9461822155443246,1.3591554641723633,0.8502230720203952,3.125e-05
114,0.14537854333934577,0.9454992487365114,1.376128603219986,0.8483110261312938,1.5625e-05
115,0.1518920124710902,0.9431771615899467,1.3758475935459138,0.8489483747609943,1.5625e-05
116,0.15507156568700853,0.9398989209124436,1.372906481027603,0.8495857233906947,1.5625e-05
117,0.13694083243608474,0.9486408960524518,1.3606451845169067,0.847036328871893,1.5625e-05
118,0.15282719488377156,0.9450894686518235,1.3787888848781586,0.8502230720203952,1.5625e-05
119,0.14370374077040216,0.9448162819286983,1.3718961727619172,0.8495857233906947,1.5625e-05
120,0.14554450920094614,0.945635842098074,1.3736601328849793,0.8451242829827916,1.5625e-05
121,0.14599459168055784,0.9461822155443246,1.3666510736942292,0.8495857233906947,1.5625e-05
122,0.15674998800715675,0.9450894686518235,1.3581986892223359,0.8527724665391969,7.8125e-06
123,0.15441211249841297,0.9416746346127578,1.358750089406967,0.8534098151688974,7.8125e-06
