epoch,loss,accuracy,val_loss,val_accuracy,lr
1,2.9709589664752665,0.11091867469879518,3.2685530866895403,0.05608667941363926,0.0009984740801978985
2,2.6067313230954685,0.18637048192771086,3.371276923588344,0.049075844486934354,0.0009939057285945933
3,2.313420229233228,0.275,3.549165827887399,0.08986615678776291,0.00098632311059685
4,1.8415265679359436,0.40323795180722893,3.2733346053532193,0.17973231357552583,0.0009757729755661011
5,1.4002120850177913,0.5325301204819277,2.5321249961853027,0.33460803059273425,0.000962320368593087
6,0.9990887458507831,0.6511295180722891,2.134857552392142,0.5009560229445507,0.0009460482294732421
7,0.9700406646499267,0.6847138554216867,1.6702383245740617,0.6883365200764818,0.0009270568813552756
8,0.7909947645205718,0.7609186746987951,1.6675626380102975,0.7520713830465264,0.000905463412215599
9,0.6044638870427241,0.8171686746987952,1.6232623713357108,0.7909496494582536,0.0008814009529720154
10,0.48140587084568465,0.8642319277108433,1.5074809619358607,0.8266411727214786,0.000855017856687341
11,0.4224428746562738,0.8751506024096386,1.457717912537711,0.8368387507966858,0.0008264767839234411
12,0.34479567881387013,0.9039156626506024,1.5975887094225203,0.8444869343530912,0.0007959536998847742
13,0.36808849598925847,0.9044427710843373,1.4120434522628784,0.858508604206501,0.0007636367895343947
14,0.3036689106374979,0.9227409638554217,1.5186506509780884,0.869980879541109,0.0007297252973710757
15,0.3541833706056842,0.9143072289156626,1.627213409968785,0.8565965583173997,0.0006944282990207195
16,0.37627074806592786,0.9118222891566266,1.5453212261199951,0.8744423199490121,0.000657963412215599
17,0.16977796194931635,0.9620481927710843,1.5517084087644304,0.8508604206500956,0.0006205554551086733
18,0.35648798879880744,0.9155873493975903,1.6138636214392525,0.8661567877629063,0.0005824350601949143
19,0.3118205603319578,0.930421686746988,1.456428783280509,0.887189292543021,0.0005438372523852833
20,0.23629845248965117,0.9516566265060241,1.6006353071757726,0.8801784576163161,0.000505
21,0.14825431544942638,0.9712349397590362,1.5279186453138078,0.8750796685787126,0.0004661627476147168
22,0.17549796123953107,0.9634789156626506,1.5276014634541102,0.8859145952836202,0.0004275649398050859
23,0.19999304729012343,0.9555722891566265,1.5373509781701225,0.8840025493945188,0.0003894445448913269
24,0.18710207451994604,0.9656626506024096,1.470648033278329,0.8846398980242193,0.0003520365877844011
25,0.23037891787512657,0.9517319277108434,1.4808770247868128,0.8801784576163161,0.0003155717009792806
26,0.28580445471183896,0.9335090361445784,1.5121993848255701,0.8948374760994264,0.0002802747026289244
27,0.13431891446145108,0.9747740963855421,1.5040143728256226,0.8865519439133206,0.0002463632104656054
28,0.2065441269078292,0.9505271084337349,1.5452570744923182,0.8967495219885278,0.00021404630011522585
29,0.15852018444386956,0.9635542168674699,1.4990992205483573,0.8961121733588273,0.00018352321607655915
30,0.19137680608344873,0.9518072289156626,1.4635413033621651,0.8922880815806246,0.000154982143312659
31,0.1805540955482194,0.971987951807229,1.5005723578589303,0.8967495219885278,0.0001285990470279847
32,0.20539892915985547,0.9555722891566265,1.4715165410723006,0.8967495219885278,0.00010453658778440107
33,0.0942667583630492,0.9847138554216868,1.4848191397530692,0.8992989165073295,8.294311864472437e-05
34,0.11955958005609528,0.9791415662650602,1.4736772264753069,0.8980242192479286,6.395177052675794e-05
35,0.22349725533366346,0.9530873493975903,1.4579590559005737,0.8961121733588273,4.7679631406913064e-05
36,0.09857787829913342,0.9868222891566265,1.4734001840863908,0.8980242192479286,3.4227024433899005e-05
37,0.14994501025648788,0.9740963855421687,1.4637279510498047,0.8992989165073295,2.3676889403150105e-05
38,0.2696895816815623,0.932605421686747,1.4744278703417097,0.8961121733588273,1.609427140540686e-05
39,0.047832176863896445,0.9965361445783133,1.472132614680699,0.8967495219885278,1.1525919802101659e-05
40,0.2963579465285875,0.9350903614457832,1.4638714279447282,0.894200127469726,0.001
41,0.22479489614040807,0.9439006024096386,1.545145102909633,0.858508604206501,0.000999618372939158
42,0.2384314345769011,0.9414909638554216,1.6158424445561,0.834289356277884,0.0009984740801978985
43,0.28119237258887064,0.9268072289156627,1.538148079599653,0.8591459528362014,0.0009965688861926887
44,0.16376756830140948,0.9594879518072289,1.685494337763105,0.8604206500956023,0.0009939057285945933
45,0.1730869934679224,0.9579819277108433,1.8203900711877006,0.8578712555768006,0.0009904887137995992
46,0.21237392234615982,0.948644578313253,1.5397214208330428,0.8846398980242193,0.00098632311059685
47,0.3239762179481869,0.9243975903614458,1.4157965864453996,0.8712555768005099,0.0009814153420445552
48,0.3197469944313455,0.9308734939759036,1.4378899846758162,0.8750796685787126,0.0009757729755661011
49,0.25883100922398555,0.9471385542168674,1.5898445844650269,0.8820905035054175,0.0009694047112816297
50,0.3654702801902134,0.9226656626506025,1.5346982819693429,0.8840025493945188,0.000962320368593087
51,0.30374289142827576,0.9290662650602409,1.5453820739473616,0.8891013384321224,0.0009545308710434153
52,0.23476530800466067,0.9510542168674698,1.599690352167402,0.8910133843212237,0.0009460482294732421
53,0.162982461338218,0.9649849397590361,1.4815622227532523,0.892925430210325,0.0009368855235010347
54,0.2322737488340443,0.9504518072289156,1.6125985894884383,0.9024856596558317,0.0009270568813552756
55,0.32688890292327133,0.9169427710843373,1.4994707107543945,0.8922880815806246,0.0009165774580897599
56,0.20493775630333963,0.9468373493975903,1.4691004242215837,0.882727852135118,0.000905463412215599
57,0.1889593344128046,0.9662650602409638,1.526700394494193,0.892925430210325,0.0008937318807859687
58,0.22164537462790926,0.9484186746987951,1.4546105861663818,0.8973868706182282,0.0008814009529720154
59,0.22728362417994782,0.9504518072289156,1.456107565334865,0.8884639898024219,0.0008684896421706644
60,0.21045937735023193,0.9550451807228916,1.5074140344347273,0.8961121733588273,0.000855017856687341
61,0.09557584577795261,0.9854668674698795,1.478267925126212,0.8910133843212237,0.0008410063690388063
62,0.2078426785704393,0.9566265060240964,1.4896793876375471,0.8973868706182282,0.0008264767839234411
63,0.2711387563389368,0.9365210843373494,1.4072832550321306,0.9024856596558317,0.0008114515049083679
64,0.1735123868689138,0.9569277108433735,1.5306025062288557,0.8891013384321224,0.0007959536998847742
65,0.26830692958901636,0.9392319277108434,1.4386775834219796,0.8878266411727215,0.0007800072653447031
66,0.2113748521951493,0.9554969879518073,1.4854844297681535,0.9005736137667304,0.0007636367895343947
67,0.10444479985968567,0.9811746987951807,1.4513744286128454,0.9101338432122371,0.0007468675145409927
68,0.19172609317376135,0.9623493975903614,1.459494641848973,0.9075844486934354,0.0007297252973710757
69,0.15701412567824052,0.9743975903614458,1.4852957555225916,0.9005736137667304,0.000712236570081027
70,0.16306324685417797,0.9715361445783133,1.4258013282503401,0.8961121733588273,0.0006944282990207195
71,0.22107926815134796,0.9505271084337349,1.4048630680356706,0.8814531548757171,0.000676327943253359
72,0.26506527736469604,0.9381777108433735,1.4236312423433577,0.8954748247291269,0.000657963412215599
73,0.1425499942242123,0.9653614457831325,1.3905653953552246,0.904397705544933,0.0006393630226832118
74,0.1057261843368626,0.9757530120481928,1.3866699082510812,0.9107711918419376,0.0006205554551086733
75,0.20415562451727545,0.9611445783132531,1.4122527497155326,0.904397705544933,0.0006015697093979835
76,0.21332843128878337,0.9579066265060241,1.4135427985872542,0.9031230082855322,0.0005824350601949143
77,0.16805049418158327,0.971987951807229,1.3912705183029175,0.9107711918419376,0.0005631810117416298
78,0.1389287365331816,0.9750753012048192,1.4135171175003052,0.9069471000637349,0.0005438372523852833
79,0.16406255392492033,0.9595632530120481,1.3460144996643066,0.9088591459528362,0.000524433608800739
80,0.12468999597275307,0.9796686746987951,1.489474552018302,0.8884639898024219,0.000505
81,0.18329349783240245,0.9646084337349398,1.4350218432290214,0.8954748247291269,0.0004855663911992612
82,0.1755264218339177,0.9493222891566265,1.3763607910701208,0.9158699808795411,0.0004661627476147168
83,0.17910201655020222,0.970105421686747,1.4491230760301863,0.9101338432122371,0.00044681898825837046
84,0.13434097181911617,0.9675451807228915,1.4324383395058768,0.9088591459528362,0.0004275649398050859
85,0.053872640524507284,0.9908132530120481,1.3914661748068673,0.9082217973231358,0.00040843029060201656
86,0.18082462150778156,0.9585090361445783,1.3372327600206648,0.9120458891013384,0.0003894445448913269
